site_id,total_forecast_m3,total_actual_m3,ratio,flag
38122560,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122645,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122739,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38122740,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38123073,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38127089,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38127158,15.545758928571432,3.0,5.181919642857144,EXTREME_HIGH
38127275,52.91208791208778,10.5,5.039246467817883,EXTREME_HIGH
38127435,9.826530612244934,1.75,5.615160349854248,EXTREME_HIGH
38127547,17.34183673469387,2.25,7.707482993197276,EXTREME_HIGH
38127552,235.7368622448981,7.5,31.43158163265308,EXTREME_HIGH
38127670,10.508928571428573,2.0,5.2544642857142865,EXTREME_HIGH
38127675,7.6428571428571255,1.0,7.6428571428571255,EXTREME_HIGH
38127688,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38127728,178.9332837301588,4.4,40.6666553932179,EXTREME_HIGH
38127744,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127765,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127785,9.464285714285714,1.5,6.309523809523809,EXTREME_HIGH
38127790,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127816,512.583333333334,96.0,5.339409722222229,EXTREME_HIGH
38127825,12.198979591836741,1.5,8.132653061224493,EXTREME_HIGH
38127827,96.71875,10.5,9.211309523809524,EXTREME_HIGH
38127830,192.73772321428618,18.75,10.279345238095262,EXTREME_HIGH
38127841,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38127866,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127870,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127886,8.04891774891776,0.75,10.731890331890346,EXTREME_HIGH
38127890,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127939,8.701428571428604,1.5,5.800952380952403,EXTREME_HIGH
38127966,10.226558190843905,0.75,13.635410921125207,EXTREME_HIGH
38127969,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127981,10.878571428571398,0.75,14.504761904761864,EXTREME_HIGH
38127994,9.766895604395613,0.75,13.022527472527484,EXTREME_HIGH
38127997,26.16541353383464,1.5,17.443609022556426,EXTREME_HIGH
38128010,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128012,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38128015,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128017,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38128018,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38128030,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128034,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128035,7.310121345835625,0.75,9.746828461114166,EXTREME_HIGH
38128047,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38128083,8.929310344827613,0.75,11.905747126436816,EXTREME_HIGH
38128086,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128129,257.5841269841273,8.0,32.19801587301591,EXTREME_HIGH
38128164,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128173,24.589285714285747,0.75,32.78571428571433,EXTREME_HIGH
38109817,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38114692,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38114757,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118851,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118949,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38119011,489.14285714285603,16.0,30.571428571428502,EXTREME_HIGH
38119199,45.857142857142975,6.0,7.642857142857163,EXTREME_HIGH
38119415,33.68891025641025,5.5,6.1252564102564095,EXTREME_HIGH
38119494,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121605,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38121669,183.4285714285719,7.0,26.20408163265313,EXTREME_HIGH
38121971,45.857142857142975,3.75,12.22857142857146,EXTREME_HIGH
38122139,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122162,91.71428571428595,9.75,9.40659340659343,EXTREME_HIGH
38122521,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38126712,12.382142857142856,1.5,8.254761904761905,EXTREME_HIGH
38127337,849.8938775510201,96.0,8.853061224489792,EXTREME_HIGH
38127449,10.072714285714287,1.5,6.715142857142858,EXTREME_HIGH
38128184,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128502,244.57142857142802,0.1,2445.71428571428,EXTREME_HIGH
38115634,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38115652,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38115686,152.41078869047644,12.0,12.700899057539702,EXTREME_HIGH
38115726,115.5,6.0,19.25,EXTREME_HIGH
38116123,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38116210,244.57142857142802,16.0,15.285714285714251,EXTREME_HIGH
38120354,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120412,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120534,44.9609375,3.75,11.989583333333334,EXTREME_HIGH
38120561,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38121176,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38105956,68.78571428571412,8.25,8.337662337662318,EXTREME_HIGH
38109966,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38110119,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38117129,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38117303,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38117782,63.05357142857114,10.9,5.784731323722123,EXTREME_HIGH
38117933,178.1036414565831,5.25,33.924503134587255,EXTREME_HIGH
38103317,33.62857142857154,4.4,7.642857142857167,EXTREME_HIGH
38113025,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38101395,24.74542410714289,638.7600000000001,0.03873978349793802,EXTREME_LOW
38106899,34.100000000000016,257.39999999999924,0.13247863247863292,EXTREME_LOW
38113987,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38118349,68.78571428571412,4.5,15.28571428571425,EXTREME_HIGH
38118390,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118549,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122805,33.62857142857154,3.3000000000000003,10.190476190476224,EXTREME_HIGH
38122864,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38123000,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38123092,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38126888,34.100000000000016,6.6,5.16666666666667,EXTREME_HIGH
38126950,33.62857142857154,5.5,6.114285714285734,EXTREME_HIGH
38126962,51.89349489795918,6.75,7.687925170068026,EXTREME_HIGH
38127410,123.6825396825399,8.0,15.460317460317487,EXTREME_HIGH
38127415,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38127487,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38127500,193.51581632652992,30.299999999999997,6.3866606048359715,EXTREME_HIGH
38127537,53.38078231292532,7.5,7.117437641723376,EXTREME_HIGH
38127578,13.836734693877546,2.25,6.149659863945576,EXTREME_HIGH
38127630,10.508928571428573,2.0,5.2544642857142865,EXTREME_HIGH
38127655,11.464285714285744,2.0,5.732142857142872,EXTREME_HIGH
38127659,11.464285714285744,2.0,5.732142857142872,EXTREME_HIGH
38127681,12.228571428571394,1.75,6.987755102040796,EXTREME_HIGH
38127693,6.551020408163285,0.75,8.734693877551047,EXTREME_HIGH
38127695,82.81245094191527,5.25,15.773800179412433,EXTREME_HIGH
38127730,8.22569444444442,0.75,10.96759259259256,EXTREME_HIGH
38127732,16.367307692307644,1.5,10.911538461538429,EXTREME_HIGH
38127733,16.367307692307644,1.5,10.911538461538429,EXTREME_HIGH
38127751,21.616666666666738,1.5,14.41111111111116,EXTREME_HIGH
38127759,11.462599900099937,1.5,7.641733266733291,EXTREME_HIGH
38127764,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127770,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127771,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127775,11.464285714285744,1.5,7.642857142857163,EXTREME_HIGH
38127780,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127786,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127789,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127792,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127794,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127812,9.766895604395613,1.5,6.511263736263742,EXTREME_HIGH
38127828,9.845000000000033,0.75,13.12666666666671,EXTREME_HIGH
38127835,26.85206043956049,4.5,5.967124542124553,EXTREME_HIGH
38127836,26.85206043956049,4.5,5.967124542124553,EXTREME_HIGH
38127838,38.21428571428566,5.25,7.278911564625839,EXTREME_HIGH
38127850,72.01020408163274,3.75,19.202721088435396,EXTREME_HIGH
38127855,21.59103954081635,0.75,28.788052721088466,EXTREME_HIGH
38127865,7.310121345835625,0.75,9.746828461114166,EXTREME_HIGH
38127884,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127887,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127888,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127891,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127927,10.402455357142838,0.75,13.86994047619045,EXTREME_HIGH
38127938,8.701428571428604,1.5,5.800952380952403,EXTREME_HIGH
38127946,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127953,21.616666666666738,1.5,14.41111111111116,EXTREME_HIGH
38127954,21.616666666666738,1.5,14.41111111111116,EXTREME_HIGH
38127958,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127959,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127960,10.878571428571398,0.75,14.504761904761864,EXTREME_HIGH
38127963,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127970,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127978,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127992,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127993,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127999,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38128028,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38128036,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38128060,21.616666666666738,0.75,28.82222222222232,EXTREME_HIGH
38128148,33.27594600340143,0.75,44.36792800453524,EXTREME_HIGH
38128168,17.65816326530609,0.75,23.544217687074788,EXTREME_HIGH
38100771,114.64285714285764,20.25,5.661375661375685,EXTREME_HIGH
38100810,23.09999999999996,2.25,10.266666666666648,EXTREME_HIGH
38104083,64.96428571428586,10.5,6.187074829931987,EXTREME_HIGH
38104229,23.09999999999996,4.5,5.133333333333324,EXTREME_HIGH
38114447,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38118979,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121476,57.24499999999974,6.42,8.916666666666627,EXTREME_HIGH
38121571,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38121628,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38121732,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38121881,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38121972,68.78571428571412,3.75,18.3428571428571,EXTREME_HIGH
38122000,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38122143,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38122520,75.4978741496598,14.3,5.279571618857328,EXTREME_HIGH
38126339,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38126528,23.25,4.5,5.166666666666667,EXTREME_HIGH
38127296,17.19642857142853,2.25,7.642857142857125,EXTREME_HIGH
38128183,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128186,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128188,24.589285714285747,0.75,32.78571428571433,EXTREME_HIGH
38128192,31.43251391465674,1.5,20.955009276437828,EXTREME_HIGH
38102335,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38103695,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38115664,45.857142857142975,4.5,10.190476190476216,EXTREME_HIGH
38115845,74.51785714285721,13.5,5.519841269841275,EXTREME_HIGH
38115904,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38115932,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38120569,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38121093,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38105599,12.758079365079327,1.1,11.598253968253934,EXTREME_HIGH
38107577,252.21428571428456,24.75,10.190476190476144,EXTREME_HIGH
38114969,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38115153,13.034151785714322,1.5,8.689434523809547,EXTREME_HIGH
38115158,114.64285714285764,2.25,50.95238095238117,EXTREME_HIGH
38115217,8.257812500000009,0.75,11.010416666666679,EXTREME_HIGH
38115243,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38115250,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38115556,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38119505,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38119518,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38119769,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120214,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120269,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38124018,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38124384,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38124468,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38124506,45.857142857142975,1.5,30.57142857142865,EXTREME_HIGH
38111028,114.64285714285764,6.0,19.10714285714294,EXTREME_HIGH
38110873,18.01874999999994,2.25,8.008333333333306,EXTREME_HIGH
38110959,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38107585,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38107588,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38111984,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38115235,123.81428571428509,20.25,6.114285714285684,EXTREME_HIGH
38119591,23.569999999999997,3.0,7.856666666666666,EXTREME_HIGH
38119881,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38119944,68.78571428571412,12.0,5.732142857142843,EXTREME_HIGH
38120207,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38120215,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38124185,68.78571428571412,3.0,22.928571428571374,EXTREME_HIGH
38124238,23.0,4.5,5.111111111111111,EXTREME_HIGH
38124240,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38124336,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38124402,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38124457,46.5,6.0,7.75,EXTREME_HIGH
38101742,23.25,4.5,5.166666666666667,EXTREME_HIGH
38116519,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38116752,45.857142857142975,3.75,12.22857142857146,EXTREME_HIGH
38116753,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38116770,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38117031,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38109974,118.12767857142833,1.7000000000000002,69.48686974789901,EXTREME_HIGH
38117421,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38117466,68.78571428571412,2.25,30.5714285714285,EXTREME_HIGH
38117604,45.857142857142975,6.0,7.642857142857163,EXTREME_HIGH
38117757,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38117822,91.71428571428595,14.55,6.303387334315185,EXTREME_HIGH
38118015,25.00446428571433,4.5,5.556547619047629,EXTREME_HIGH
38118059,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38118073,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38118076,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38104995,8.84923469387755,1.5,5.899489795918367,EXTREME_HIGH
38112964,15.296556122449019,3.0,5.09885204081634,EXTREME_HIGH
38118169,45.857142857142975,3.0,15.285714285714326,EXTREME_HIGH
38113984,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38118788,127.05155555555578,8.0,15.881444444444472,EXTREME_HIGH
38122569,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122587,33.62857142857154,5.5,6.114285714285734,EXTREME_HIGH
38122611,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38122634,23.09999999999996,4.5,5.133333333333324,EXTREME_HIGH
38122890,23.0,3.75,6.133333333333334,EXTREME_HIGH
38122964,45.857142857142975,7.5,6.11428571428573,EXTREME_HIGH
38123358,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38123400,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38126951,13.585714285714255,2.25,6.038095238095225,EXTREME_HIGH
38127283,34.100000000000016,3.3000000000000003,10.333333333333337,EXTREME_HIGH
38127343,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38127422,26.787931034482686,5.25,5.1024630541871785,EXTREME_HIGH
38127523,8.598214285714265,1.5,5.732142857142843,EXTREME_HIGH
38127532,16.699192176870714,3.0,5.566397392290238,EXTREME_HIGH
38127544,30.118622448979668,6.0,5.019770408163278,EXTREME_HIGH
38127546,17.19642857142853,3.0,5.732142857142843,EXTREME_HIGH
38127548,30.118622448979668,2.25,13.38605442176874,EXTREME_HIGH
38127652,17.402857142857208,3.0,5.800952380952403,EXTREME_HIGH
38127674,7.6428571428571255,1.5,5.095238095238083,EXTREME_HIGH
38127725,199.61234056122495,30.1,6.631639221303154,EXTREME_HIGH
38127747,10.476475155279486,1.5,6.984316770186324,EXTREME_HIGH
38127748,8.04891774891776,1.5,5.365945165945173,EXTREME_HIGH
38127755,10.734782608695612,0.75,14.313043478260816,EXTREME_HIGH
38127766,14.395714285714249,1.5,9.597142857142833,EXTREME_HIGH
38127774,11.464285714285744,1.5,7.642857142857163,EXTREME_HIGH
38127787,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127793,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127802,244.57142857142802,8.0,30.571428571428502,EXTREME_HIGH
38127834,41.082589285714185,7.5,5.477678571428558,EXTREME_HIGH
38127848,94.12388392857139,5.25,17.928358843537406,EXTREME_HIGH
38127851,51.691181586270936,0.75,68.92157544836125,EXTREME_HIGH
38127860,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38127863,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127897,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127937,20.789732142857105,1.5,13.859821428571403,EXTREME_HIGH
38127944,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127952,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127971,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127986,18.29081632653063,1.5,12.193877551020421,EXTREME_HIGH
38128000,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128001,9.766895604395613,0.75,13.022527472527484,EXTREME_HIGH
38128003,7.475056689342396,0.75,9.966742252456529,EXTREME_HIGH
38128007,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38128013,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38128029,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128043,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38128055,10.402455357142838,0.75,13.86994047619045,EXTREME_HIGH
38128079,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38128088,9.766895604395613,0.75,13.022527472527484,EXTREME_HIGH
38128104,103.6749999999996,8.799999999999999,11.781249999999956,EXTREME_HIGH
38128143,59.93809323729483,5.5,10.897835134053606,EXTREME_HIGH
38109672,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38114227,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38119226,414.41269841269866,72.0,5.755731922398592,EXTREME_HIGH
38119255,92.75682539682552,16.0,5.797301587301595,EXTREME_HIGH
38119273,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38119375,47.754464285714256,5.25,9.096088435374144,EXTREME_HIGH
38119430,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38119496,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121394,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38121639,45.857142857142975,1.5,30.57142857142865,EXTREME_HIGH
38122498,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38126338,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38126393,77.33303571428576,11.25,6.874047619047623,EXTREME_HIGH
38127184,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38127200,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38127330,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38128199,38.60425170068026,1.5,25.736167800453504,EXTREME_HIGH
38104042,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38115830,160.5,30.0,5.35,EXTREME_HIGH
38115906,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38120568,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121012,244.57142857142802,32.0,7.6428571428571255,EXTREME_HIGH
38121140,68.78571428571412,6.75,10.190476190476167,EXTREME_HIGH
38121301,10.742236024844683,1.5,7.161490683229789,EXTREME_HIGH
38114876,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38115353,46.5,5.25,8.857142857142858,EXTREME_HIGH
38115584,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38119825,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38124338,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38124385,23.53999999999993,4.62,5.095238095238081,EXTREME_HIGH
38124470,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38111033,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38101701,33.62857142857154,5.5,6.114285714285734,EXTREME_HIGH
38101816,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38110639,31.52678571428557,4.5,7.0059523809523485,EXTREME_HIGH
38110755,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38116388,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38116445,64.48660714285701,7.5,8.598214285714269,EXTREME_HIGH
38117008,23.25,2.25,10.333333333333334,EXTREME_HIGH
38117048,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
